,candidato,text
163,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
164,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
165,Alckmin,"RT @kevi_le: Qnd terminar essas eleições vms fazer uma festa pra recuperar as amizades perdidas e brigas familiares.

Quem vota no Ciro lev…"
166,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
167,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
168,Alckmin,"RT @marcosmitri: Haddad está enfrentado sozinho o nazifascismo,

Ciro, Alckmin, Marina, Meirelles, Fernando Henrique, José Serra, todos aba…"
169,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
170,Alckmin,"@danceofwinds O bom que isso vai enterrando de vez a vida pública de Alckmin.

Isso num lugar civilizado, agora em… https://t.co/WxNJ1DWv84"
171,Alckmin,"RT @gerdwenzel: A omissão e/ou conivência dos partidos  de centro (conservadores, liberais, católicos) com os nazistas, foram a pá de cal n…"
172,Alckmin,"RT @andreazzaeditor: Primeiro filmete de Haddad no segundo turno, fraquíssimo, é expressão de desespero eleitoral. Para quem estão falando?…"
173,Alckmin,"RT @EISENHOWER27: Eleitores e simpatizantes do ALCKMIN, vejam o mesmo afirmando que o PT do Malddad lançou da porta da penitenciária uma ca…"
174,Alckmin,"RT @zehdeabreu: Respeitei a posição de @reginaduarte enquanto ela apoiava a direita democrática com Serra, Alckmin, FHC, Dória. Quando apoi…"
175,Alckmin,"RT @gerdwenzel: A omissão e/ou conivência dos partidos  de centro (conservadores, liberais, católicos) com os nazistas, foram a pá de cal n…"
